location,query,imp_lat,imp_lng
018XX De Armas St,"1800 De Armas St, New Orleans, LA",29.942918,-90.037846
019XX Benton St,"1900 Benton St, New Orleans, LA",29.968559,-90.009602
022XX Gallier St,"2200 Gallier St, New Orleans, LA",29.97804,-90.0363
034XX Florence Ave,"3400 Florence Ave, New Orleans, LA",29.9405439,-90.0309518
010XX Canal,"1000 Canal, New Orleans, LA",29.9549055,-90.0721484
066XX Warfield St,"6600 Warfield St, New Orleans, LA",30.012778,-90.010708
040XX Gen Ogden St,"4000 Gen Ogden St, New Orleans, LA",29.972888,-90.114971
023XX Gen De Gaulle Dr,"2300 Gen De Gaulle Dr, New Orleans, LA",29.9248853,-90.0205109
025XX Magazine St,"2500 Magazine St, New Orleans, LA",29.927436,-90.080084
023XX Danneel St,"2300 Danneel St, New Orleans, LA",29.936316,-90.084624
022XX Pine St,"2200 Pine St, New Orleans, LA",29.95085,-90.117389
053XX Vermillion Blvd,"5300 Vermillion Blvd, New Orleans, LA",30.012585,-90.061807
034XX Timber Wolf Ln,"3400 Timber Wolf Ln, New Orleans, LA",29.899413,-89.995878
004XX Audubon St,"400 Audubon St, New Orleans, LA",29.932433,-90.129635
600XX Hayne Blvd,"60000 Hayne Blvd, New Orleans, LA",30.0333269,-90.0255016
011XX Reverend John Raphael Jr Way,"1100 Reverend John Raphael Jr Way, New Orleans, LA",29.946266,-90.081448
013XX Saint Mary St,"1300 Saint Mary St, New Orleans, LA",29.933136,-90.075585
001XX N Villere St,"100 N Villere St, New Orleans, LA",29.958061,-90.075845
028XX O'Reilly St,"2800 O'Reilly St, New Orleans, LA",29.9837097,-90.0745362
026XX N Roman St,"2600 N Roman St, New Orleans, LA",29.975969,-90.047643
003XX Bouny St,"300 Bouny St, New Orleans, LA",29.95205,-90.054745
004XX Read Blvd,"400 Read Blvd, New Orleans, LA",30.0320501,-89.9722872
055XX St Claude Ave,"5500 St Claude Ave, New Orleans, LA",29.9610896,-90.0165966
046XX Camp St,"4600 Camp St, New Orleans, LA",29.9214698,-90.1040532
076XX Saint Charles Ave,"7600 Saint Charles Ave, New Orleans, LA",29.9398121,-90.1303903
077XX Crowder Blvd,"7700 Crowder Blvd, New Orleans, LA",30.039101,-89.998254
031XX Gentilly,"3100 Gentilly, New Orleans, LA",29.9981773,-90.059707
064XX Fitzhenry Ct,"6400 Fitzhenry Ct, New Orleans, LA",30.028543,-90.018595
032XX Potomac St,"3200 Potomac St, New Orleans, LA",29.9219098,-90.0326641
002XX Conti St,"200 Conti St, New Orleans, LA",29.9571931,-90.0691134
041XX N Villere St,"4100 N Villere St, New Orleans, LA",29.968306,-90.033421
014XX Thalia St,"1400 Thalia St, New Orleans, LA",29.9387684,-90.0733232
068XX Marshall Foch St,"6800 Marshall Foch St, New Orleans, LA",30.013795,-90.102768
010XX Reynes St,"1000 Reynes St, New Orleans, LA",29.961582,-90.022756
023XX Jay St,"2300 Jay St, New Orleans, LA",30.0260347,-90.0587137
009XX Constantinople St,"900 Constantinople St, New Orleans, LA",29.921265,-90.096951
016XX Toledano St,"1600 Toledano St, New Orleans, LA",29.928818,-90.090421
024XX N Derbigny St,"2400 N Derbigny St, New Orleans, LA",29.974908,-90.05133
008XX Nashville Ave,"800 Nashville Ave, New Orleans, LA",29.921696,-90.118963
035XX Gen Degaulle,"3500 Gen Degaulle, New Orleans, LA",,
132XX Hayne Blvd,"13200 Hayne Blvd, New Orleans, LA",30.0640855,-89.9588746
032XX College Ct,"3200 College Ct, New Orleans, LA",29.9571193,-90.109094
046XX S Prieur St,"4600 S Prieur St, New Orleans, LA",29.9427273,-90.1062203
016XX N Rampart St,"1600 N Rampart St, New Orleans, LA",29.9619052,-90.0247593
017XX Shepard St,"1700 Shepard St, New Orleans, LA",29.9336932,-90.0416697
078XX Woodbine Dr,"7800 Woodbine Dr, New Orleans, LA",30.0380583,-90.0030942
002XX A P Tureaud Ave,"200 A P Tureaud Ave, New Orleans, LA",29.976464,-90.0668693
039XX Mimosa Dr,"3900 Mimosa Dr, New Orleans, LA",29.9038889,-89.9963031
027XX Castiglione St,"2700 Castiglione St, New Orleans, LA",29.983992,-90.072889
015XX Mlk,"1500 Mlk, New Orleans, LA",,
070XX Orleans Ave,"7000 Orleans Ave, New Orleans, LA",30.017102,-90.098988
004XX Franklin Ave,"400 Franklin Ave, New Orleans, LA",29.962268,-90.052317
034XX W St Roch Ave,"3400 W St Roch Ave, New Orleans, LA",29.9932376,-90.0548861
059XX St Claude Ave,"5900 St Claude Ave, New Orleans, LA",29.960398,-90.012924
019XX Valence St,"1900 Valence St, New Orleans, LA",29.929335,-90.105964
123XX Lake Foresaint Blvd,"12300 Lake Foresaint Blvd, New Orleans, LA",,
039XX Metropolitan St,"3900 Metropolitan St, New Orleans, LA",29.999362,-90.035958
008XX Congress St,"800 Congress St, New Orleans, LA",29.9633505,-90.0398957
052XX Cartier Ave,"5200 Cartier Ave, New Orleans, LA",30.00969,-90.079517
098XX Andover Dr,"9800 Andover Dr, New Orleans, LA",30.038115,-89.9806356
029XX Urq,"2900 Urq, New Orleans, LA",,
049XX Lancelot Dr,"4900 Lancelot Dr, New Orleans, LA",30.0232485,-89.9857403
044XX San Remo St,"4400 San Remo St, New Orleans, LA",,
001XX Fairfax Pl,"100 Fairfax Pl, New Orleans, LA",29.916146,-89.99276
024XX Elysian Fields,"2400 Elysian Fields, New Orleans, LA",29.9825145,-90.0582194
141XX Dwyer Blvd,"14100 Dwyer Blvd, New Orleans, LA",30.0394908,-89.9196076
072XX Lake Willow Dr,"7200 Lake Willow Dr, New Orleans, LA",30.0326245,-90.0012541
039XX Odin St,"3900 Odin St, New Orleans, LA",30.0167627,-90.0455406
044XX Ransom,"4400 Ransom, New Orleans, LA",30.0151348,-90.0019193
063XX Gen Meyer Ave,"6300 Gen Meyer Ave, New Orleans, LA",29.924849,-89.986759
023XX Feliciana St,"2300 Feliciana St, New Orleans, LA",29.9802955,-90.0414948
018XX Philip St,"1800 Philip St, New Orleans, LA",29.934896,-90.083518
005XX Valmont St,"500 Valmont St, New Orleans, LA",29.916642,-90.113474
063XX General Haig St,"6300 General Haig St, New Orleans, LA",30.004372,-90.101608
038XX Nashville Ave,"3800 Nashville Ave, New Orleans, LA",29.9502985,-90.1095288
075XX Hampson St,"7500 Hampson St, New Orleans, LA",29.939998,-90.128808
038XX Utah St,"3800 Utah St, New Orleans, LA",29.9169384,-90.0254208
055XX General Meyer Ave,"5500 General Meyer Ave, New Orleans, LA",29.9285414,-89.9951913
002XX 40th St,"200 40th St, New Orleans, LA",30.015797,-90.116124
009XX Canal,"900 Canal, New Orleans, LA",29.954315,-90.0712797
043XX S Saratoga St,"4300 S Saratoga St, New Orleans, LA",29.931433,-90.101407
009XX Of Decatur Street,"900 Of Decatur Street, New Orleans, LA",,
050XX De Bore Cir,"5000 De Bore Cir, New Orleans, LA",,
024XX Cumberland Ct,"2400 Cumberland Ct, New Orleans, LA",29.9296922,-89.9935645
017XX Treasure St,"1700 Treasure St, New Orleans, LA",29.98904,-90.070329
071XX Deanne St,"7100 Deanne St, New Orleans, LA",30.0244134,-90.0229165
036XX Wall Blvd,"3600 Wall Blvd, New Orleans, LA",29.933772,-90.018042
029XX Eton St,"2900 Eton St, New Orleans, LA",29.9240597,-89.9975727
012XX 3rd St,"1200 3rd St, New Orleans, LA",29.9107129,-89.9721216
021XX Harmony St,"2100 Harmony St, New Orleans, LA",29.933584,-90.091981
022XX Montegut St,"2200 Montegut St, New Orleans, LA",29.979465,-90.042642
014XX S Galvez St,"1400 S Galvez St, New Orleans, LA",29.9495012,-90.0924825
005XX N Salcedo St,"500 N Salcedo St, New Orleans, LA",29.971637,-90.088214
030XX 4th St,"3000 4th St, New Orleans, LA",,
018XX Tulane Ave,"1800 Tulane Ave, New Orleans, LA",29.957344,-90.081201
044XX Lafaye St,"4400 Lafaye St, New Orleans, LA",30.003222,-90.048391
040XX St Claude Ave,"4000 St Claude Ave, New Orleans, LA",29.96549,-90.035298
042XX S Liberty St,"4200 S Liberty St, New Orleans, LA",29.933432,-90.100513
132XX St Helena Pl,"13200 St Helena Pl, New Orleans, LA",30.0445537,-89.9246819
029XX Law St,"2900 Law St, New Orleans, LA",29.983624,-90.04212
047XX Mac Arthur Blvd,"4700 Mac Arthur Blvd, New Orleans, LA",,
021XX Prytania St,"2100 Prytania St, New Orleans, LA",29.9331975,-90.078873
043XX Gen Meyer Ave,"4300 Gen Meyer Ave, New Orleans, LA",29.9354155,-90.0102817
033XX N Roman St,"3300 N Roman St, New Orleans, LA",29.974077,-90.039321
I-10 W (3U01) & Louisa St,"I-10 W (3U01) & Louisa St, New Orleans, LA",,
019XX Wagner St,"1900 Wagner St, New Orleans, LA",29.935794,-90.0404408
010XX S Gayoso St,"1000 S Gayoso St, New Orleans, LA",29.957038,-90.0995
018XX Holiday Dr,"1800 Holiday Dr, New Orleans, LA",29.934382,-90.0130308
043XX General Meyer Ave,"4300 General Meyer Ave, New Orleans, LA",29.9354155,-90.0102817
037XX Republic St,"3700 Republic St, New Orleans, LA",29.99531,-90.071057
015XX Saint Maurice Ave,"1500 Saint Maurice Ave, New Orleans, LA",29.963468,-90.008304
048XX Evangeline Dr,"4800 Evangeline Dr, New Orleans, LA",30.0222237,-89.9803171
001XX 32nd St,"100 32nd St, New Orleans, LA",30.008482,-90.115724
013XX Eliza St,"1300 Eliza St, New Orleans, LA",29.950699,-90.04265
040XX Marais St,"4000 Marais St, New Orleans, LA",29.9663822,-90.0348995
022XX Gen De Gaulle Dr,"2200 Gen De Gaulle Dr, New Orleans, LA",29.9248853,-90.0205109
031XX Upperline St,"3100 Upperline St, New Orleans, LA",29.941735,-90.107018
034XX Chartres St,"3400 Chartres St, New Orleans, LA",29.961567,-90.041906
059XX S Front St,"5900 S Front St, New Orleans, LA",29.916412,-90.123356
035XX Baudin St,"3500 Baudin St, New Orleans, LA",29.9673077,-90.0984208
025XX De Soto St,"2500 De Soto St, New Orleans, LA",,
023XX Napoleon Ave,"2300 Napoleon Ave, New Orleans, LA",29.933444,-90.10298
038XX France Rd,"3800 France Rd, New Orleans, LA",29.9981277,-90.0281243
046XX Cleveland Ave,"4600 Cleveland Ave, New Orleans, LA",29.9772357,-90.1070457
056XX Norland Ave,"5600 Norland Ave, New Orleans, LA",29.9253397,-89.9965816
021XX Saint Thomas St,"2100 Saint Thomas St, New Orleans, LA",29.9236946,-90.0762946
003XX Kabel Dr,"300 Kabel Dr, New Orleans, LA",29.9255864,-90.0077923
026XX Valence St,"2600 Valence St, New Orleans, LA",29.9360339,-90.1067222
079XX Wales St,"7900 Wales St, New Orleans, LA",30.0364565,-90.0101212
034XX Jefferson Ave,"3400 Jefferson Ave, New Orleans, LA",29.9454004,-90.1086573
005XX Andrew Higgins Dr,"500 Andrew Higgins Dr, New Orleans, LA",,
009XX N Durpe,"900 N Durpe, New Orleans, LA",,
013XX Shirley Dr,"1300 Shirley Dr, New Orleans, LA",29.9415255,-90.031753
006XX N Prieur St,"600 N Prieur St, New Orleans, LA",29.965056,-90.07667
014XX Milan St,"1400 Milan St, New Orleans, LA",29.9253785,-90.0997481
012XX Marais St,"1200 Marais St, New Orleans, LA",29.9699466,-90.0525446
041XX Prytania St,"4100 Prytania St, New Orleans, LA",29.9251056,-90.0985556
005XX Cadiz St,"500 Cadiz St, New Orleans, LA",29.917103,-90.103555
021XX Calliope St,"2100 Calliope St, New Orleans, LA",29.9423703,-90.0734672
010XX Cherokee St,"1000 Cherokee St, New Orleans, LA",29.942162,-90.126434
032XX Lafitte St,"3200 Lafitte St, New Orleans, LA",29.9701606,-90.0858663
031XX Aurora Dr,"3100 Aurora Dr, New Orleans, LA",29.9211871,-89.9880681
021XX Deslonde St,"2100 Deslonde St, New Orleans, LA",29.973406,-90.020747
030XX Perdido St,"3000 Perdido St, New Orleans, LA",29.9611506,-90.0970569
026XX St Peter St,"2600 St Peter St, New Orleans, LA",29.9693785,-90.0819748
068XX Downman Rd,"6800 Downman Rd, New Orleans, LA",30.021283,-90.0228001
020XX Forstall St,"2000 Forstall St, New Orleans, LA",29.971753,-90.018347
010XX Adams St,"1000 Adams St, New Orleans, LA",29.9434512,-90.1279903
030XX Willow St,"3000 Willow St, New Orleans, LA",29.9422545,-90.0926143
003XX Gaiennie,"300 Gaiennie, New Orleans, LA",29.940215,-90.064628
015XX Jena St,"1500 Jena St, New Orleans, LA",29.925771,-90.103304
043XX Stephen Girard Ave,"4300 Stephen Girard Ave, New Orleans, LA",30.0058514,-90.0396789
018XX Lawrence St,"1800 Lawrence St, New Orleans, LA",29.938899,-90.03913
056XX Peoples Ave,"5600 Peoples Ave, New Orleans, LA",30.016533,-90.047082
043XX S Dorgenois St,"4300 S Dorgenois St, New Orleans, LA",29.948347,-90.1032032
037XX Toulouse St,"3700 Toulouse St, New Orleans, LA",29.9757818,-90.0933124
023XX Lakeshore Dr,"2300 Lakeshore Dr, New Orleans, LA",30.0236515,-90.1134393
052XX Bundy Rd,"5200 Bundy Rd, New Orleans, LA",30.025731,-89.980834
060XX Dorothea St,"6000 Dorothea St, New Orleans, LA",30.025499,-90.023051
071XX Dreux Ave,"7100 Dreux Ave, New Orleans, LA",30.0177872,-90.0048111
069XX Catina St,"6900 Catina St, New Orleans, LA",30.016873,-90.112812
054XX Camp St,"5400 Camp St, New Orleans, LA",29.921886,-90.114955
080XX Burke Rd,"8000 Burke Rd, New Orleans, LA",,
046XX St Bernard Ave,"4600 St Bernard Ave, New Orleans, LA",30.0042408,-90.0821583
003XX S Rendon St,"300 S Rendon St, New Orleans, LA",29.967405,-90.094453
044XX Baronne St,"4400 Baronne St, New Orleans, LA",29.928414,-90.102553
026XX Chelsea Dr,"2600 Chelsea Dr, New Orleans, LA",29.927394,-89.996552
035XX Eagle St,"3500 Eagle St, New Orleans, LA",29.968724,-90.117939
074XX Strathmore Dr,"7400 Strathmore Dr, New Orleans, LA",30.0506524,-89.9618409
047XX St Bernard Ave,"4700 St Bernard Ave, New Orleans, LA",30.0044478,-90.0826408
111XX Prentiss Ave,"11100 Prentiss Ave, New Orleans, LA",30.023539,-89.956717
059XX Painters St,"5900 Painters St, New Orleans, LA",30.0194659,-90.0529632
061XX Fleur De Lis Dr,"6100 Fleur De Lis Dr, New Orleans, LA",30.0018617,-90.1193231
004XX Tacoma St,"400 Tacoma St, New Orleans, LA",30.0100343,-90.1200424
031XX 1st St,"3100 1st St, New Orleans, LA",,
024XX 7th St,"2400 7th St, New Orleans, LA",29.9330364,-90.090569
032XX De'Hemecourt,"3200 De'Hemecourt, New Orleans, LA",,
015XX St Anthony St,"1500 St Anthony St, New Orleans, LA",29.972431,-90.061958
144XX Dwyer Blvd,"14400 Dwyer Blvd, New Orleans, LA",30.0394908,-89.9196076
002XX Seguin St,"200 Seguin St, New Orleans, LA",29.95349,-90.054512
062XX Caldwell Dr,"6200 Caldwell Dr, New Orleans, LA",30.023098,-90.073784
027XX Upperline St,"2700 Upperline St, New Orleans, LA",29.936986,-90.107274
010XX Nret,"1000 Nret, New Orleans, LA",,
102XX Morrison Rd,"10200 Morrison Rd, New Orleans, LA",30.0437587,-89.9782645
009XX Joliet St,"900 Joliet St, New Orleans, LA",29.948148,-90.135342
054XX N Johnson St,"5400 N Johnson St, New Orleans, LA",29.97071,-90.014672
004XX Crowder Blvd,"400 Crowder Blvd, New Orleans, LA",30.0149478,-89.9882283
047XX France Rd,"4700 France Rd, New Orleans, LA",30.0103381,-90.0308176
XX Lake Breeze Dr,"XX Lake Breeze Dr, New Orleans, LA",30.0641438,-89.8090655
002XX W Robert E Lee Blvd,"200 W Robert E Lee Blvd, New Orleans, LA",30.0200393,-90.1158262
060XX Louisville St,"6000 Louisville St, New Orleans, LA",29.999531,-90.11105
078XX St Charles Ave,"7800 St Charles Ave, New Orleans, LA",29.94109,-90.131957
005XX Andrew Higgins Blvd,"500 Andrew Higgins Blvd, New Orleans, LA",,
032XX S Carrolton,"3200 S Carrolton, New Orleans, LA",,
018XX Thayer St,"1800 Thayer St, New Orleans, LA",29.9372763,-90.0417146
045XX Syk,"4500 Syk, New Orleans, LA",,
Carondelet St & Calliope St (6G03),"Carondelet St & Calliope St (6G03), New Orleans, LA",,
022XX Tupelo St,"2200 Tupelo St, New Orleans, LA",29.970795,-90.006257
063XX Dauphine St,"6300 Dauphine St, New Orleans, LA",29.9560204,-90.0105491
030XX Washington Ave,"3000 Washington Ave, New Orleans, LA",29.942716,-90.094821
036XX Mac,"3600 Mac, New Orleans, LA",,
035XX Alvar St,"3500 Alvar St, New Orleans, LA",29.992718,-90.029696
003XX Walnut St,"300 Walnut St, New Orleans, LA",29.929679,-90.130663
044XX Toulouse St,"4400 Toulouse St, New Orleans, LA",29.980796,-90.100851
006XX S Maestri Pl,"600 S Maestri Pl, New Orleans, LA",,
001XX Shirley Dr,"100 Shirley Dr, New Orleans, LA",29.9296998,-90.0323924
006XX Brunswick Ct,"600 Brunswick Ct, New Orleans, LA",29.9146608,-89.9854606
040XX S Post Oak Ave,"4000 S Post Oak Ave, New Orleans, LA",,
047XX Canal Street,"4700 Canal Street, New Orleans, LA",29.9785627,-90.1072209
028XX St Andrew St,"2800 St Andrew St, New Orleans, LA",29.9443167,-90.0873995
076XX S Claiborne Ave,"7600 S Claiborne Ave, New Orleans, LA",29.952978,-90.1172116
033XX Airline,"3300 Airline, New Orleans, LA",29.9724208,-90.1291618
070XX Fleur De Lis Dr,"7000 Fleur De Lis Dr, New Orleans, LA",30.018569,-90.117994
017XX King Dr,"1700 King Dr, New Orleans, LA",30.006396,-90.0709041
004XX Werner Dr,"400 Werner Dr, New Orleans, LA",30.0183483,-89.9935439
063XX Rhodes Ave,"6300 Rhodes Ave, New Orleans, LA",29.9215144,-89.986707
006XX Stratford Pl,"600 Stratford Pl, New Orleans, LA",29.9125237,-89.9898215
006XX Belleville St,"600 Belleville St, New Orleans, LA",29.9496179,-90.047984
010XX Deslonde St,"1000 Deslonde St, New Orleans, LA",29.961996,-90.024573
016XX S White St,"1600 S White St, New Orleans, LA",29.95203,-90.100586
001XX Okeefe,"100 Okeefe, New Orleans, LA",,
040XX S Claiborne,"4000 S Claiborne, New Orleans, LA",29.9402939,-90.0995312
145XX Beekman Rd,"14500 Beekman Rd, New Orleans, LA",30.0675748,-89.9423629
100XX Plainfield Dr,"10000 Plainfield Dr, New Orleans, LA",30.039679,-89.97777
001XX N Gayoso St,"100 N Gayoso St, New Orleans, LA",29.9678,-90.090255
014XX St Philip St,"1400 St Philip St, New Orleans, LA",29.9647772,-90.0695602
024XX St Bernard Ave,"2400 St Bernard Ave, New Orleans, LA",29.9803689,-90.070314
047XX Pauline Dr,"4700 Pauline Dr, New Orleans, LA",30.009993,-90.032848
078XX Burthe St,"7800 Burthe St, New Orleans, LA",29.9432296,-90.1297257
016XX Cambronne St,"1600 Cambronne St, New Orleans, LA",29.9524274,-90.1293625
024XX S Miro St,"2400 S Miro St, New Orleans, LA",29.948948,-90.094838
022XX Forstall St,"2200 Forstall St, New Orleans, LA",29.973809,-90.017643
070XX Ridgefield Dr,"7000 Ridgefield Dr, New Orleans, LA",30.0583002,-89.9466865
031XX S Roman St,"3100 S Roman St, New Orleans, LA",29.9424724,-90.1004052
084XX Beechwood Ct,"8400 Beechwood Ct, New Orleans, LA",30.034425,-89.9956985
010XX Press St,"1000 Press St, New Orleans, LA",29.96719,-90.04757
059XX Crowder Blvd,"5900 Crowder Blvd, New Orleans, LA",30.0149478,-89.9882283
022XX Jourdan Ave,"2200 Jourdan Ave, New Orleans, LA",29.9689941,-90.0233571
013XX Lamarque St,"1300 Lamarque St, New Orleans, LA",29.941918,-90.043197
026XX Flood St,"2600 Flood St, New Orleans, LA",29.976934,-90.011868
001XX Benefit St,"100 Benefit St, New Orleans, LA",29.9904031,-90.0659656
073XX Arbor Dr,"7300 Arbor Dr, New Orleans, LA",30.0276103,-90.0058457
029XX Gen Taylor St,"2900 Gen Taylor St, New Orleans, LA",29.939485,-90.099741
018XX Paul Morphy St,"1800 Paul Morphy St, New Orleans, LA",29.9831453,-90.0732028
060XX Skyview,"6000 Skyview, New Orleans, LA",30.0138755,-90.0190056
004XX Elysian Fields,"400 Elysian Fields, New Orleans, LA",29.961499,-90.056817
017XX Nunez St,"1700 Nunez St, New Orleans, LA",29.937652,-90.050172
072XX Cranbrook Dr,"7200 Cranbrook Dr, New Orleans, LA",30.0487592,-89.9648964
005XX Poydras Pl,"500 Poydras Pl, New Orleans, LA",,
Carondelet St & Calliope St (6G04),"Carondelet St & Calliope St (6G04), New Orleans, LA",,
007XX 8th St,"700 8th St, New Orleans, LA",29.921147,-90.08303
003XX Kenilworth St,"300 Kenilworth St, New Orleans, LA",29.996031,-90.113724
089XX Apricot St,"8900 Apricot St, New Orleans, LA",29.964307,-90.124232
048XX Macarthur Blvd,"4800 Macarthur Blvd, New Orleans, LA",29.923885,-90.005219
012XX Soniat St,"1200 Soniat St, New Orleans, LA",29.923382,-90.109978
033XX Grand Route St John,"3300 Grand Route St John, New Orleans, LA",29.979831,-90.085922
002XX Homedale St,"200 Homedale St, New Orleans, LA",,
001XX Gentilly Blvd,"100 Gentilly Blvd, New Orleans, LA",29.9903598,-90.0712669
004XX Woodland Dr,"400 Woodland Dr, New Orleans, LA",29.9064933,-89.9934334
001XX Saint Bernard Ave,"100 Saint Bernard Ave, New Orleans, LA",29.9783021,-90.0687752
119XX S I-10 Service Rd,"11900 S I-10 Service Rd, New Orleans, LA",,
060XX Press Dr,"6000 Press Dr, New Orleans, LA",30.0208566,-90.0441369
016XX Benton St,"1600 Benton St, New Orleans, LA",29.966583,-90.010552
002XX St Joseph St,"200 St Joseph St, New Orleans, LA",29.94291,-90.065953
057XX St Anthony Ave,"5700 St Anthony Ave, New Orleans, LA",30.016908,-90.0659249
001XX S Liberty St,"100 S Liberty St, New Orleans, LA",29.9565774,-90.0746471
004XX Decatur,"400 Decatur, New Orleans, LA",29.954429,-90.064788
097XX Old Gentilly Rd,"9700 Old Gentilly Rd, New Orleans, LA",30.013126,-89.972717
012XX Japonica St,"1200 Japonica St, New Orleans, LA",29.965359,-90.029245
026XX Earhart Blvd,"2600 Earhart Blvd, New Orleans, LA",29.9669085,-90.1272812
004XX Bourbon,"400 Bourbon, New Orleans, LA",29.9563459,-90.0675543
030XX 1 St,"3000 1 St, New Orleans, LA",,
095XX Palmetto St,"9500 Palmetto St, New Orleans, LA",29.97398,-90.119888
031XX Earhart Blvd,"3100 Earhart Blvd, New Orleans, LA",29.950405,-90.088344
006XX Delery St,"600 Delery St, New Orleans, LA",29.9540884,-90.0106414
